#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2013-08-24,22,8910,0,12764,7742,633,806,473,0,43,1494,0,1000,0
2013-08-24,23,8937,0,12762,7749,549,854,477,0,44,1494,0,1000,0
2013-08-24,24,8997,0,12693,7751,506,748,477,0,43,1494,0,1000,0
2013-08-24,25,8961,0,12672,7756,497,722,460,0,44,1494,0,998,0
2013-08-24,26,8706,0,12635,7762,567,708,488,0,44,1494,0,1000,0
2013-08-24,27,8669,0,12643,7760,512,432,382,0,44,1494,0,1000,0
2013-08-24,28,8431,0,12671,7754,430,306,248,0,43,1494,0,1000,0
2013-08-24,29,8253,0,12647,7753,383,190,262,0,43,1494,0,1000,0
2013-08-24,30,7944,0,12710,7766,315,180,291,0,43,1494,0,1000,0
2013-08-24,31,8290,0,12553,7769,300,322,239,0,44,1494,0,770,0
2013-08-24,32,8375,0,12583,7757,280,326,195,0,44,1494,0,764,0
2013-08-24,33,8355,0,12675,7755,276,318,186,0,44,1494,0,998,0
2013-08-24,34,8641,0,12768,7765,280,414,242,0,44,1494,0,998,0
2013-08-24,35,8795,0,12726,7764,225,562,519,0,44,1494,0,998,0
2013-08-24,36,8874,0,12720,7767,214,624,530,0,44,1494,0,1000,0
2013-08-24,37,8689,0,12689,7773,182,666,475,0,44,1494,0,1000,0
2013-08-24,38,8903,0,12512,7761,188,696,379,0,44,1494,0,998,0
2013-08-24,39,8806,0,12390,7762,182,672,224,0,44,1494,0,998,0
2013-08-24,40,8757,0,12463,7766,166,540,218,0,44,1494,0,998,0
2013-08-24,41,9026,0,12442,7773,156,512,216,0,44,1494,0,998,0
2013-08-24,42,8849,0,12461,7767,210,792,210,0,44,1494,0,998,0
2013-08-24,43,8417,0,12446,7771,226,500,123,0,44,1492,0,998,0
2013-08-24,44,7645,0,12474,7768,221,364,122,0,44,1494,0,998,0
2013-08-24,45,6735,0,12391,7774,242,302,119,0,44,1492,0,732,0
2013-08-24,46,5976,0,12027,7766,212,212,95,0,44,1492,0,724,0
2013-08-24,47,4881,0,11768,7773,259,0,59,0,44,1494,0,962,0
2013-08-24,48,3935,0,11423,7769,354,0,59,0,44,1494,0,962,0
2013-08-25,1,3347,0,11374,7770,296,0,59,0,41,1296,0,806,0
2013-08-25,2,3250,0,11150,7775,216,0,60,0,43,1296,0,804,0
2013-08-25,3,3257,0,11031,7773,185,0,43,0,44,1296,0,802,0
2013-08-25,4,2979,0,10906,7778,186,0,24,0,44,1296,0,804,0
2013-08-25,5,2467,0,11293,7766,192,0,24,0,44,1296,0,802,0
2013-08-25,6,2380,0,11039,7767,217,0,24,0,44,1296,0,802,0
2013-08-25,7,2437,0,10594,7761,225,0,24,0,44,1296,0,802,0
2013-08-25,8,2493,0,10398,7765,314,0,23,0,44,1296,0,802,0
2013-08-25,9,2486,0,10339,7762,361,0,23,0,44,1296,0,802,0
2013-08-25,10,2463,0,10299,7771,396,0,23,0,44,1296,0,802,0
2013-08-25,11,2509,0,10424,7722,374,0,23,0,44,1296,0,802,0
2013-08-25,12,2508,0,10519,7702,325,0,37,0,44,1296,0,802,0
2013-08-25,13,2498,0,10453,7702,352,0,48,0,44,1296,0,802,0
2013-08-25,14,2605,0,10698,7711,421,0,48,0,44,1296,0,802,0
2013-08-25,15,2790,0,10451,7706,506,0,73,0,44,1296,0,802,0
2013-08-25,16,3120,0,11071,7700,521,0,56,0,44,1294,0,802,0
2013-08-25,17,3271,0,12115,7696,540,0,58,0,44,1492,0,668,0
2013-08-25,18,3986,0,12664,7702,535,330,100,0,44,1494,0,664,0
2013-08-25,19,4694,0,13019,7700,579,344,346,0,43,1494,0,768,0
2013-08-25,20,5228,0,13320,7699,615,504,407,0,44,1494,0,764,0
2013-08-25,21,5738,0,13511,7697,681,440,505,0,44,1494,0,998,0
2013-08-25,22,6143,0,13558,7692,722,484,522,0,44,1494,0,998,0
2013-08-25,23,6180,0,13519,7696,754,704,507,0,44,1494,0,998,0
2013-08-25,24,6314,0,13438,7700,746,776,570,0,44,1494,0,998,0
2013-08-25,25,6348,0,13455,7702,809,910,594,0,44,1494,0,998,0
2013-08-25,26,6352,0,13447,7704,820,896,472,0,44,1494,0,998,0
2013-08-25,27,6439,0,13375,7700,788,732,179,0,44,1494,0,998,0
2013-08-25,28,6215,0,13367,7705,800,494,173,0,44,1494,0,998,0
2013-08-25,29,5863,0,13435,7703,781,306,173,0,44,1494,0,1000,0
2013-08-25,30,5502,0,13406,7697,759,348,172,0,44,1494,0,1000,0
2013-08-25,31,5415,0,13422,7699,792,314,165,0,44,1494,0,1000,0
2013-08-25,32,5381,0,13468,7690,819,302,167,0,44,1494,0,1000,0
2013-08-25,33,5603,0,13435,7683,829,300,151,0,44,1494,0,1000,0
2013-08-25,34,5968,0,13460,7683,837,374,163,0,44,1494,0,1000,0
2013-08-25,35,5897,0,13430,7683,740,790,261,0,44,1494,0,1000,0
2013-08-25,36,6165,0,13483,7688,720,488,276,0,44,1494,0,1000,0
2013-08-25,37,6120,0,13451,7686,726,428,290,0,44,1494,0,1000,0
2013-08-25,38,6135,0,13263,7698,755,322,289,0,44,1494,0,1000,0
2013-08-25,39,5901,0,12941,7693,781,744,258,0,44,1494,0,1000,0
2013-08-25,40,5834,0,13105,7703,741,466,273,0,44,1494,0,1000,0
2013-08-25,41,6264,0,13070,7698,687,810,447,0,44,1494,0,1000,0
2013-08-25,42,6570,0,13086,7694,635,1272,542,0,44,1494,0,1000,0
2013-08-25,43,6455,0,13136,7699,615,1026,409,0,44,1494,0,1000,0
2013-08-25,44,5997,0,13270,7700,631,574,211,0,44,1494,0,1000,0
2013-08-25,45,5394,0,13144,7700,662,490,173,0,44,1494,0,1000,0
2013-08-25,46,4257,0,13047,7699,680,346,163,0,44,1494,0,1000,0
2013-08-25,47,3965,0,12068,7674,723,0,93,0,44,1494,0,1000,0
2013-08-25,48,3608,0,11404,7626,750,0,55,0,44,1494,0,1000,0
2013-08-26,1,3354,0,11763,7630,811,0,43,0,45,1292,0,800,0
2013-08-26,2,2804,0,11549,7629,870,0,42,0,45,1290,0,796,0
2013-08-26,3,2613,0,11453,7625,868,0,27,0,44,1290,0,804,0
2013-08-26,4,2560,0,11138,7630,841,0,27,0,44,1290,0,804,0
2013-08-26,5,2542,0,10949,7634,794,0,27,0,44,1290,0,804,0
2013-08-26,6,2486,0,10504,7632,833,0,27,0,44,1292,0,804,0
2013-08-26,7,2486,0,10517,7625,744,0,26,0,43,1292,0,804,0
2013-08-26,8,2492,0,10476,7629,727,0,25,0,44,1290,0,804,0
2013-08-26,9,2532,0,10622,7625,681,0,25,0,44,1292,0,804,0
2013-08-26,10,2620,0,10575,7620,592,0,25,0,45,1294,0,810,0
2013-08-26,11,2957,0,11488,7624,526,0,25,0,45,876,0,196,0
2013-08-26,12,2898,0,11813,7625,491,0,23,0,44,872,0,206,0
2013-08-26,13,3357,0,12109,7620,502,0,23,0,44,396,0,0,0
2013-08-26,14,3773,0,12384,7624,521,0,38,0,44,386,0,0,0
2013-08-26,15,4529,0,12497,7627,528,0,94,0,44,342,0,0,0
2013-08-26,16,5478,0,12823,7628,519,0,96,0,44,336,0,0,0
2013-08-26,17,5673,0,12964,7623,506,0,107,0,44,1080,0,448,0
2013-08-26,18,6418,0,13321,7621,576,208,154,0,44,1086,0,452,0
2013-08-26,19,6555,0,13614,7622,574,292,381,0,44,1420,0,756,0
2013-08-26,20,7294,0,13725,7614,543,454,391,0,44,1426,0,430,0
2013-08-26,21,7568,0,13811,7615,561,582,613,0,43,1492,0,120,0
2013-08-26,22,7465,0,13833,7620,551,290,578,0,44,1494,0,498,0
2013-08-26,23,7618,0,13891,7620,562,308,400,0,44,1494,0,370,0
2013-08-26,24,7540,0,13973,7630,547,288,405,0,44,1494,0,366,0
2013-08-26,25,7415,0,13986,7624,568,464,404,0,44,1494,0,366,0
2013-08-26,26,7346,0,14043,7628,606,332,403,0,44,1494,0,366,0
2013-08-26,27,7059,0,14151,7626,630,316,222,0,44,1494,0,366,0
2013-08-26,28,6634,0,14167,7619,619,304,217,0,44,1494,0,366,0
2013-08-26,29,6817,0,14112,7618,630,336,219,0,44,1464,0,180,0
2013-08-26,30,6721,0,14067,7610,598,346,220,0,43,1464,0,166,0
2013-08-26,31,6412,0,13859,7605,595,344,205,0,44,1456,0,750,0
2013-08-26,32,6491,0,13845,7602,614,342,204,0,43,1456,0,866,0
2013-08-26,33,6637,0,13842,7606,630,346,203,0,43,1492,0,1000,0
2013-08-26,34,7025,0,13930,7613,643,486,275,0,43,1494,0,998,0
2013-08-26,35,7436,0,13978,7614,648,464,522,0,43,1494,0,998,0
2013-08-26,36,7664,0,14090,7615,624,442,525,0,43,1494,0,1000,0
2013-08-26,37,7818,0,13687,7615,568,784,518,0,44,1494,0,998,0
2013-08-26,38,7794,0,13375,7621,549,842,577,0,44,1494,0,998,0
2013-08-26,39,7886,0,13214,7626,546,650,509,0,44,1494,0,998,0
2013-08-26,40,8104,0,13182,7625,532,446,312,0,44,1494,0,998,0
2013-08-26,41,8010,0,13194,7627,512,1110,281,0,44,1494,0,998,0
2013-08-26,42,8412,0,13212,7622,456,1634,424,0,44,1494,0,998,0
2013-08-26,43,7819,0,13094,7627,438,1858,410,0,44,1494,0,1000,0
2013-08-26,44,7566,0,13036,7626,448,1048,244,0,44,1492,0,998,0
2013-08-26,45,7218,0,12995,7623,484,750,173,0,44,1492,0,644,0
2013-08-26,46,6250,0,12774,7624,453,218,139,0,45,1494,0,636,0
2013-08-26,47,5291,0,12359,7624,461,0,66,0,44,1494,0,554,0
2013-08-26,48,4231,0,11803,7622,436,0,64,0,44,1496,0,550,0
2013-08-27,1,3651,0,11553,7621,405,0,64,0,44,1418,0,646,0
2013-08-27,2,3465,0,11539,7624,407,0,63,0,44,1418,0,644,0
2013-08-27,3,3198,0,11485,7632,360,0,46,0,44,1418,0,658,0
2013-08-27,4,3106,0,11308,7627,355,0,43,0,44,1418,0,656,0
2013-08-27,5,3085,0,11100,7631,385,0,25,0,44,1418,0,736,0
2013-08-27,6,2979,0,11012,7585,337,0,25,0,44,1418,0,736,0
2013-08-27,7,3129,0,11444,7541,285,0,25,0,44,1418,0,556,0
2013-08-27,8,3070,0,11468,7543,346,0,25,0,44,1418,0,558,0
2013-08-27,9,3112,0,11574,7548,423,0,23,0,44,1416,0,318,0
2013-08-27,10,3441,0,11340,7560,430,0,22,0,43,1460,0,330,0
2013-08-27,11,4614,0,11310,7552,460,0,22,0,44,602,0,174,0
2013-08-27,12,5873,0,10695,7559,446,0,22,0,44,594,0,180,0
2013-08-27,13,6846,0,10897,7563,474,0,22,0,44,670,0,0,0
2013-08-27,14,7929,0,11970,7554,472,0,24,0,43,674,0,0,0
2013-08-27,15,9646,0,12697,7562,456,252,67,0,44,360,0,0,0
2013-08-27,16,10969,0,13545,7551,514,324,68,0,44,342,0,0,0
2013-08-27,17,11131,0,14044,7557,519,302,69,0,44,1036,0,542,0
2013-08-27,18,11944,0,14149,7553,476,494,121,0,43,1028,0,544,0
2013-08-27,19,11674,0,14334,7554,486,472,362,0,44,1492,0,998,0
2013-08-27,20,12237,0,14342,7553,469,322,363,0,44,1494,0,998,0
2013-08-27,21,12226,0,14257,7545,449,304,364,0,44,1494,0,998,0
2013-08-27,22,12348,0,14090,7543,454,432,377,0,43,1494,0,998,0
2013-08-27,23,12462,0,13752,7547,505,380,625,0,43,1494,0,998,0
2013-08-27,24,12475,0,13859,7547,486,398,624,0,44,1494,0,998,0
2013-08-27,25,12362,0,13945,7545,476,522,624,0,44,1494,0,998,0
2013-08-27,26,12275,0,14032,7548,486,312,613,0,44,1494,0,998,0
2013-08-27,27,12216,0,14222,7545,522,438,412,0,44,1496,0,998,0
2013-08-27,28,12108,0,14337,7547,588,308,366,0,44,1496,0,998,0
2013-08-27,29,12121,0,14226,7542,629,360,343,0,44,1496,0,1000,0
2013-08-27,30,12056,0,14180,7540,628,422,288,0,43,1496,0,998,0
2013-08-27,31,12002,0,14262,7456,634,420,381,0,44,1492,0,998,0
2013-08-27,32,12015,0,14172,7430,637,662,401,0,43,1494,0,998,0
2013-08-27,33,12133,0,14175,7439,628,684,409,0,43,1442,0,1000,0
2013-08-27,34,12389,0,14301,7435,602,678,408,0,44,1442,0,998,0
2013-08-27,35,12352,0,14285,7434,641,868,456,0,44,1442,0,1000,0
2013-08-27,36,12230,0,14318,7376,612,844,517,0,44,1444,0,1000,0
2013-08-27,37,12052,0,14428,7325,638,604,438,0,44,1442,0,998,0
2013-08-27,38,12016,0,14485,7320,620,406,393,0,44,1442,0,1000,0
2013-08-27,39,11492,0,14458,7327,599,308,255,0,44,1494,0,1000,0
2013-08-27,40,11311,0,14456,7327,638,318,265,0,44,1494,0,1000,0
2013-08-27,41,11922,0,14190,7326,782,468,330,0,44,1494,0,998,0
2013-08-27,42,12475,0,13588,7321,1004,840,315,0,44,1494,0,998,0
2013-08-27,43,12060,0,13218,7327,1062,474,271,0,44,1494,0,998,0
2013-08-27,44,10538,0,13313,7325,972,362,111,0,44,1494,0,1000,0
2013-08-27,45,9317,0,13366,7333,881,314,96,0,44,1494,0,960,0
2013-08-27,46,7474,0,13231,7333,901,40,93,0,44,1494,0,960,0
2013-08-27,47,6096,0,12918,7335,806,0,69,0,44,1494,0,972,0
2013-08-27,48,4756,0,12560,7330,652,0,68,0,44,1494,0,972,0
2013-08-28,1,3944,0,12619,7330,598,0,67,0,44,1468,0,972,0
2013-08-28,2,3724,0,12587,7329,649,0,66,0,44,1468,0,972,0
2013-08-28,3,3720,0,12448,7332,629,0,47,0,44,1468,0,894,0
2013-08-28,4,3628,0,12266,7331,579,0,45,0,44,1468,0,894,0
2013-08-28,5,3620,0,12130,7333,535,0,42,0,44,1468,0,886,0
2013-08-28,6,3587,0,12010,7333,486,0,42,0,44,1468,0,886,0
2013-08-28,7,3728,0,11726,7331,479,0,42,0,44,1468,0,934,0
2013-08-28,8,3605,0,11646,7324,525,0,41,0,44,1468,0,934,0
2013-08-28,9,3604,0,11824,7329,482,0,40,0,44,1468,0,800,0
2013-08-28,10,3721,0,11846,7324,436,0,40,0,44,1472,0,798,0
2013-08-28,11,4171,0,12510,7330,386,0,39,0,44,736,0,388,0
2013-08-28,12,4822,0,12611,7324,340,0,39,0,44,722,0,382,0
2013-08-28,13,5753,0,12920,7326,346,0,39,0,44,726,0,342,0
2013-08-28,14,7305,0,13335,7326,349,0,39,0,44,726,0,348,0
2013-08-28,15,9528,0,13885,7327,308,346,49,0,44,396,0,102,0
2013-08-28,16,11211,0,14376,7331,323,316,49,0,44,272,0,102,0
2013-08-28,17,11999,0,14436,7324,338,302,57,0,44,1456,0,184,0
2013-08-28,18,12613,0,14463,7326,360,456,332,0,44,1498,0,180,0
2013-08-28,19,13140,0,14372,7326,310,370,397,0,43,1498,0,756,0
2013-08-28,20,13350,0,14334,7327,255,384,384,0,43,1498,0,740,0
2013-08-28,21,13382,0,14203,7263,231,434,385,0,43,1492,0,998,0
2013-08-28,22,13470,0,14184,7141,189,386,397,0,44,1494,0,1000,0
2013-08-28,23,13359,0,14211,7006,173,582,410,0,44,1494,0,998,0
2013-08-28,24,13383,0,14193,6956,209,578,441,0,44,1494,0,1000,0
2013-08-28,25,13444,0,14219,6956,247,590,457,0,44,1494,0,1000,0
2013-08-28,26,13304,0,14192,6944,293,588,455,0,44,1494,0,998,0
2013-08-28,27,13221,0,14270,6945,316,522,428,0,44,1494,0,1000,0
2013-08-28,28,13079,0,14351,6946,370,406,361,0,44,1494,0,1000,0
2013-08-28,29,13026,0,14458,6943,408,450,326,0,44,1494,0,830,0
2013-08-28,30,12907,0,14489,6946,423,414,324,0,43,1494,0,826,0
2013-08-28,31,12979,0,14522,6947,445,422,278,0,44,1494,0,796,0
2013-08-28,32,12831,0,14532,6948,487,608,294,0,43,1494,0,774,0
2013-08-28,33,13024,0,14541,6956,460,326,297,0,43,1494,0,1000,0
2013-08-28,34,13204,0,14490,7085,482,562,343,0,44,1494,0,998,0
2013-08-28,35,13165,0,14517,7162,582,368,427,0,44,1494,0,1000,0
2013-08-28,36,13203,0,14461,7158,606,322,315,0,44,1496,0,998,0
2013-08-28,37,13262,0,14513,7156,527,390,300,0,44,1320,0,732,0
2013-08-28,38,13176,0,14321,7163,491,298,122,0,44,1318,0,726,0
2013-08-28,39,12544,0,14203,7162,488,378,87,0,44,1318,0,726,0
2013-08-28,40,12504,0,14179,7169,536,490,86,0,45,1316,0,720,0
2013-08-28,41,12879,0,14137,7216,571,622,156,0,44,1494,0,998,0
2013-08-28,42,13052,0,14044,7278,594,498,229,0,44,1494,0,1000,0
2013-08-28,43,12397,0,13859,7369,640,312,94,0,44,1494,0,1000,0
2013-08-28,44,10793,0,13703,7373,697,292,85,0,44,1494,0,998,0
2013-08-28,45,9487,0,13800,7377,702,178,82,0,44,1494,0,798,0
2013-08-28,46,7331,0,13645,7375,725,46,81,0,44,1494,0,790,0
2013-08-28,47,5621,0,12908,7375,742,0,74,0,44,1494,0,998,0
2013-08-28,48,4498,0,12501,7367,824,0,74,0,44,1496,0,998,0
2013-08-29,1,4275,0,12530,7379,910,0,57,0,44,1418,0,918,0
2013-08-29,2,3393,0,12664,7376,954,0,59,0,44,1418,0,916,0
2013-08-29,3,2969,0,12556,7363,1022,0,45,0,44,1418,0,868,0
2013-08-29,4,2722,0,12445,7230,1042,0,26,0,44,1416,0,864,0
2013-08-29,5,2646,0,11895,7149,1110,0,23,0,44,1418,0,926,0
2013-08-29,6,2652,0,11515,7139,1178,0,23,0,44,1418,0,926,0
2013-08-29,7,2816,0,11282,7145,1112,0,23,0,44,1418,0,870,0
2013-08-29,8,3079,0,11046,7111,1041,0,23,0,44,1418,0,870,0
2013-08-29,9,3157,0,11553,6991,1051,0,23,0,44,1416,0,430,0
2013-08-29,10,3178,0,11756,6944,1024,0,23,0,45,1424,0,430,0
2013-08-29,11,3528,0,12539,6947,1015,0,23,0,44,670,0,0,0
2013-08-29,12,4003,0,12463,6986,964,0,24,0,44,666,0,0,0
2013-08-29,13,5056,0,12640,7125,1038,0,41,0,44,640,0,0,0
2013-08-29,14,6779,0,12949,7176,1055,28,44,0,43,640,0,0,0
2013-08-29,15,9252,0,13050,7234,994,214,78,0,44,454,0,0,0
2013-08-29,16,10803,0,13655,7250,1038,342,78,0,44,444,0,0,0
2013-08-29,17,11413,0,13906,7331,1073,362,78,0,45,902,0,442,0
2013-08-29,18,12339,0,13957,7379,1041,362,76,0,44,856,0,388,0
2013-08-29,19,11988,0,13975,7383,962,508,255,0,44,1492,0,998,0
2013-08-29,20,12293,0,13906,7381,984,724,265,0,44,1494,0,998,0
2013-08-29,21,12368,0,13875,7373,1043,540,345,0,44,1494,0,998,0
2013-08-29,22,12396,0,13839,7371,1015,668,354,0,44,1494,0,998,0
2013-08-29,23,12554,0,13835,7376,993,676,360,0,44,1494,0,998,0
2013-08-29,24,12530,0,13803,7361,982,788,361,0,44,1494,0,998,0
2013-08-29,25,12450,0,13821,7397,1060,646,376,0,44,1494,0,998,0
2013-08-29,26,12473,0,13760,7410,1082,466,359,0,44,1494,0,998,0
2013-08-29,27,12400,0,13766,7424,1088,422,304,0,44,1494,0,998,0
2013-08-29,28,12329,0,13752,7438,1140,304,308,0,43,1494,0,998,0
2013-08-29,29,12527,0,13758,7437,1112,492,286,0,44,1494,0,662,0
2013-08-29,30,12746,0,13749,7435,1074,306,267,0,43,1494,0,656,0
2013-08-29,31,12838,0,13717,7433,1114,308,242,2,44,1494,0,554,0
2013-08-29,32,13078,0,13699,7361,1124,338,250,1,43,1494,0,548,0
2013-08-29,33,13071,0,13695,7292,1053,426,332,0,43,1494,0,754,0
2013-08-29,34,13359,0,13734,7125,998,768,339,0,43,1494,0,750,0
2013-08-29,35,13425,0,13675,7039,927,850,448,0,43,1494,0,900,0
2013-08-29,36,13537,0,13358,7037,847,866,496,0,43,1498,0,902,0
2013-08-29,37,13551,0,13412,7060,845,990,413,0,43,1498,0,434,0
2013-08-29,38,13547,0,13310,7071,904,652,331,0,44,1498,0,426,0
2013-08-29,39,13224,0,13173,7167,963,326,317,0,44,1498,0,474,0
2013-08-29,40,12597,0,13299,7282,998,708,218,0,44,1496,0,462,0
2013-08-29,41,12778,0,13489,7334,954,594,113,0,44,1492,0,998,0
2013-08-29,42,13236,0,13536,7348,921,482,97,0,44,1496,0,1000,0
2013-08-29,43,12650,0,13552,7397,897,460,80,0,43,1496,0,610,0
2013-08-29,44,10946,0,13407,7550,927,308,80,0,44,1496,0,592,0
2013-08-29,45,9395,0,13135,7603,904,206,80,0,44,1496,0,1000,0
2013-08-29,46,7363,0,12945,7605,1013,50,80,0,45,1494,0,1000,0
2013-08-29,47,5531,0,12428,7611,1157,0,78,0,44,1494,0,998,0
2013-08-29,48,4765,0,11688,7605,1128,0,78,0,44,1496,0,998,0
2013-08-30,1,4497,0,11507,7610,1100,0,44,0,43,1418,0,670,0
2013-08-30,2,3824,0,11783,7624,1023,0,44,0,43,1418,0,652,0
2013-08-30,3,3244,0,11911,7649,969,0,29,0,43,1418,0,756,0
2013-08-30,4,3119,0,11831,7661,917,0,26,0,44,1418,0,752,0
2013-08-30,5,2799,0,11608,7680,980,0,19,0,44,1418,0,930,0
2013-08-30,6,2874,0,11286,7686,932,0,19,0,44,1418,0,930,0
2013-08-30,7,2910,0,11302,7697,875,0,19,0,44,1418,0,904,0
2013-08-30,8,2941,0,11311,7613,938,0,20,0,44,1422,0,902,0
2013-08-30,9,3008,0,11930,7536,924,0,20,0,44,1198,0,602,0
2013-08-30,10,3086,0,11828,7529,912,0,20,0,44,1196,0,616,0
2013-08-30,11,3543,0,11755,7541,823,0,19,0,44,1054,0,388,0
2013-08-30,12,4431,0,11471,7543,893,0,19,0,44,1050,0,396,0
2013-08-30,13,5293,0,12254,7412,815,0,19,0,44,878,0,316,0
2013-08-30,14,6266,0,12893,7349,838,0,28,0,44,876,0,318,0
2013-08-30,15,8273,0,13313,7362,961,196,129,0,43,852,0,282,0
2013-08-30,16,9985,0,13406,7396,1086,450,130,0,44,844,0,276,0
2013-08-30,17,10936,0,13391,7396,1127,448,131,0,43,1296,0,924,0
2013-08-30,18,12055,0,13434,7392,1090,450,177,0,44,1296,0,916,0
2013-08-30,19,12388,0,13414,7403,1057,580,433,0,44,1492,0,998,0
2013-08-30,20,12443,0,13387,7513,1104,620,444,0,43,1496,0,1000,0
2013-08-30,21,12311,0,13446,7572,1316,564,443,0,43,1496,0,1000,0
2013-08-30,22,12046,0,13483,7714,1593,412,375,0,43,1494,0,1000,0
2013-08-30,23,11933,0,13533,7773,1653,448,381,0,43,1496,0,998,0
2013-08-30,24,11747,0,13594,7785,1774,432,382,0,43,1496,0,1000,0
2013-08-30,25,11387,0,13535,7792,2081,350,366,0,43,1494,0,1000,0
2013-08-30,26,10654,0,13510,7793,2441,292,351,0,43,1496,0,1000,0
2013-08-30,27,10703,0,13445,7794,2515,360,294,0,44,1494,0,562,0
2013-08-30,28,10389,0,13248,7795,2502,428,216,0,43,1494,0,542,0
2013-08-30,29,9587,0,13395,7795,2700,290,126,0,44,1496,0,998,0
2013-08-30,30,8955,0,13447,7796,3039,318,138,0,44,1494,0,1000,0
2013-08-30,31,8801,0,13405,7802,3121,312,107,0,44,1494,0,1000,0
2013-08-30,32,8794,0,13373,7785,3277,298,94,0,43,1494,0,1000,0
2013-08-30,33,9017,0,13384,7667,3339,302,96,0,43,1494,0,1000,0
2013-08-30,34,8979,0,13436,7623,3663,290,154,0,43,1494,0,1000,0
2013-08-30,35,8965,0,13397,7626,3888,344,270,0,42,1494,0,1000,0
2013-08-30,36,8971,0,13250,7633,3902,290,245,0,43,1494,0,998,0
2013-08-30,37,9056,0,13072,7638,3784,328,226,0,44,1470,0,774,0
2013-08-30,38,8764,0,13050,7516,3770,342,170,0,44,1468,0,764,0
2013-08-30,39,8068,0,13138,7489,3472,354,140,0,43,1494,0,998,0
2013-08-30,40,8231,0,13069,7592,3172,328,141,0,43,1494,0,1000,0
2013-08-30,41,8810,0,12772,7628,3153,444,131,0,43,1494,0,998,0
2013-08-30,42,8940,0,12716,7644,3319,362,126,0,44,1494,0,998,0
2013-08-30,43,7900,0,12664,7630,3399,340,86,0,44,1494,0,994,0
2013-08-30,44,6502,0,12744,7637,3443,372,85,0,44,1494,0,994,0
2013-08-30,45,5785,0,12757,7641,3263,216,85,0,44,1494,0,534,0
2013-08-30,46,4885,0,12175,7697,3057,132,84,0,44,1494,0,514,0
2013-08-30,47,4557,0,10489,7838,2839,0,54,0,44,1368,0,878,0
2013-08-30,48,3882,0,9400,7867,2929,0,49,0,44,1368,0,878,0
2013-08-31,1,3522,0,9083,7869,2959,0,39,0,44,1368,0,452,0
2013-08-31,2,3186,0,8636,7871,2980,0,24,0,44,1368,0,442,0
2013-08-31,3,3427,0,8516,7868,2818,0,43,0,44,1368,0,610,0
2013-08-31,4,2991,0,8741,7874,2776,0,45,0,44,1368,0,612,0
2013-08-31,5,2718,0,8597,7878,2568,0,43,0,44,1368,0,720,0
2013-08-31,6,2546,0,8473,7884,2488,0,24,0,44,1368,0,720,0
2013-08-31,7,2493,0,8269,7892,2712,0,24,0,44,1368,0,738,0
2013-08-31,8,2459,0,8116,7896,2774,0,24,0,44,1368,0,738,0
2013-08-31,9,2610,0,7969,7890,2863,0,24,0,44,1368,0,698,0
2013-08-31,10,2611,0,8100,7892,2679,0,24,0,44,1368,0,698,0
2013-08-31,11,2781,0,8350,7895,2568,0,24,0,44,1368,0,648,0
2013-08-31,12,2941,0,8639,7902,2343,0,24,0,44,1368,0,652,0
2013-08-31,13,2978,0,9044,7808,2535,0,25,0,44,1368,0,412,0
2013-08-31,14,3098,0,9630,7574,2672,0,49,0,43,1368,0,412,0
2013-08-31,15,3508,0,9809,7506,2699,0,127,0,44,1490,0,374,0
2013-08-31,16,4223,0,10626,7500,2627,224,161,0,43,1494,0,374,0
2013-08-31,17,5161,0,11497,7498,2452,460,167,0,44,1494,0,492,0
2013-08-31,18,6405,0,11554,7500,2432,608,189,0,44,1494,0,488,0
2013-08-31,19,6841,0,11631,7504,2521,446,342,0,44,1494,0,890,0
2013-08-31,20,7084,0,11806,7543,2348,550,348,0,43,1494,0,888,0
2013-08-31,21,6998,0,11887,7635,2351,532,415,0,43,1494,0,1000,0
2013-08-31,22,6880,0,11938,7714,2481,446,357,0,43,1494,0,1000,0
2013-08-31,23,6720,0,11878,7851,2558,284,356,0,44,1494,0,1000,0
2013-08-31,24,6523,0,11832,7931,2487,304,334,0,43,1494,0,1000,0
2013-08-31,25,6295,0,11820,7924,2635,294,322,0,44,1494,0,1000,0
2013-08-31,26,5902,0,11831,7936,2581,288,255,0,44,1494,0,1000,0
2013-08-31,27,5486,0,11856,7933,2533,322,165,0,43,1494,0,1000,0
2013-08-31,28,4928,0,12032,7931,2487,318,157,0,44,1494,0,1000,0
2013-08-31,29,4607,0,11826,7929,2559,302,162,0,44,1494,0,1000,0
2013-08-31,30,4750,0,11641,7928,2112,384,161,0,44,1494,0,1000,0
2013-08-31,31,4979,0,11589,7942,2088,358,135,0,44,1494,0,922,0
2013-08-31,32,4982,0,11389,7943,2365,290,129,0,44,1494,0,918,0
2013-08-31,33,4960,0,11408,7931,2512,302,141,0,44,1494,0,1000,0
2013-08-31,34,5194,0,11605,7934,2731,302,191,0,43,1494,0,1000,0
2013-08-31,35,5781,0,11715,7927,2621,344,195,0,43,1494,0,1000,0
2013-08-31,36,6169,0,11580,7860,2663,556,206,0,44,1494,0,1000,0
2013-08-31,37,6690,0,11381,7732,2575,402,236,0,44,1494,0,1000,0
