BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
2__BHPOW000,"2__BHPOW000","Haven Power Ltd",HAVEN,G,"EMD-HPW01",_B,"East Midlands","DEFAULT__B",,C,0,0,-173,.6745,-116.689,0,F,T,T,,26/09/13,,F
2__BHUDS000,"2__BHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-4,.5192,-2.077,0,F,T,F,,01/09/13,,F
2__BHYDE000,"SSE SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-SSE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-70,.6692,-46.844,0,F,T,T,,01/09/13,,F
2__BIMPO000,"2__BIMPO000","SSE Energy Supply Limited",SSE,G,"EMD-ATL01",_B,"East Midlands","DEFAULT__B",,C,0,0,-2,.5051,-1.01,0,F,T,F,,01/09/13,,F
2__BIMPX000,"2__BIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BINDE000,"INDE EAST MIDLANDS","Npower Direct Limited",NITTWO01,G,"EMD-INE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-39.3067,.5396,-21.21,0,F,T,T,,01/09/13,,F
2__BJERE000,"2__BJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"BJERE000",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BJETS000,"2__BJETS000","Jetstream Energy Supply Ltd",JETSTREA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BKENS000,"2__BKENS000","Kensington Power Limited",KENSINGT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BLIGH000,"2__BLIGH000","Lightning Energy Supply Ltd",LIGHTNIN,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BLOND000,"LE Default BMUid EMEB","EDF Energy Customers PLC",LENCO,G,"EMD-LON01",_B,"East Midlands","DEFAULT__B",,C,0,0,-540,.6773,-365.742,0,F,T,T,,01/09/13,,F
2__BLUME000,"2__BLUME000","GNERGY Limited",LUMA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BMAEL000,"2__BMAEL000","MA Energy Limited",MA200308,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.4392,0,0,F,T,F,,01/09/13,,F
2__BMAGN000,"2__BMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BMANW000,"2__BMANW000","SP Energy Retail Ltd",SPSUP01,G,"EMD-MNW01",_B,"East Midlands","DEFAULT__B",,C,0,0,-1,.4778,-.478,0,F,T,T,,01/09/13,,F
2__BMARB000,"2__BMARB000","Marble Power Limited",MARBLE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,18/09/13,,F
2__BMIDE000,"NPEC East Mid Area MIDE","Npower Limited",NPOWER01,G,"EMD-MID01",_B,"East Midlands","DEFAULT__B",,C,0,0,-71.9638,.5167,-37.184,0,F,T,T,,01/09/13,,F
2__BMSCG000,"2__BMSCG000","Morgan Stanley",MSCGI,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BNATP000,"NPEC East Mid Area NATP","Npower Limited",NPOWER01,G,"EMD-NPE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-507.0691,.692,-350.892,0,F,T,T,,01/09/13,,F
2__BNEEB000,"2__BNEEB000","NPower Northern Supply Ltd",NEEB,G,"EMD-NEE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-169.6354,.5066,-85.937,0,F,T,T,,01/09/13,,F
2__BNELC000,"BE Stage 2 Default for GSP _B","British Energy Direct Ltd",BEDL001,G,"EMD-BET01",_B,"East Midlands","DEFAULT__B",,C,0,0,-50,.5075,-25.375,0,F,T,T,,01/09/13,,F
2__BNORW000,"2__BNORW000","E.ON Energy Ltd",PGENERGY,G,"EMD-NWP01",_B,"East Midlands","DEFAULT__B",,C,0,0,-4,.5596,-2.238,0,F,T,T,,01/09/13,,F
2__BNUCE000,"2__BNUCE000","NDA",MAGNOX,G,"EMD-MEC01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BOBER000,"2__BOBER000","Oberon Energy Supply Limited",OBERON,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BOGAS000,"2__BOGAS000","British Gas Trading Ltd",BRITGAS,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-.816,.5051,-.412,0,F,T,F,,01/09/13,,F
2__BOVOE000,"2__BOVOE000","OVO Electricity Ltd",OVOE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-16.4,.3725,-6.109,0,F,T,F,,01/09/13,,F
2__BOXPO000,"2__BOXPO000","Opus Energy Limited",OXFPOWER,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-21.2,.5377,-11.399,0,F,T,F,,01/09/13,,F
2__BPADD000,"2__BPADD000","Paddington Power Limited",PADDINGT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,18/09/13,,F
2__BPGEN000,"2__BPGEN000","E.ON UK plc",POWERGEN,G,"EMD-PGU01",_B,"East Midlands","DEFAULT__B",,C,0,0,-446,.6222,-277.501,0,F,T,T,,01/09/13,,F
2__BPURE000,"2__BPURE000","Good Energy Limited",PURE,G,"",_B,"East Midlands","DEFAULT__B",,C,0,1.4,-2,.2335,-.467,.327,F,T,F,,01/09/13,,F
2__BREGE000,"2__BREGE000","Regent Power Limited",REGENT,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,18/09/13,,F
2__BRENC000,"2__BRENC000","The Renewable Energy Co Ltd",RENC,G,"EMD-RNW01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BRWED000,"2__BRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"EMD-GDF01",_B,"East Midlands","DEFAULT__B",,C,0,0,-246,.6661,-163.861,0,F,T,T,,01/09/13,,F
2__BSEEB000,"2__BSEEB000","SEEBOARD Energy Limited",SEEBOARD,G,"EMD-SEE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-14,.5945,-8.323,0,F,T,T,,01/09/13,,F
2__BSIRO000,"2__BSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BSMAL000,"2__BSMAL000","Smartestenergy Limited",SMARTEST,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BSMAR000,"2__BSMAR000","Smartestenergy Limited",SMARTEST,G,"EMD-SEL01",_B,"East Midlands","DEFAULT__B",,C,0,148,-62,.3443,-21.347,50.956,F,T,T,,01/09/13,,F
2__BSMAR001,"Derby","Smartestenergy Limited",SMARTEST,S,"EMD-SELA1",_B,"East Midlands","DEFAULT__B",,C,0,64,-2,-1.285,2.57,-82.24,F,T,T,,01/09/13,,F
2__BSOUT000,"SE SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-STH01",_B,"East Midlands","DEFAULT__B",,C,0,0,-560,.6446,-360.976,0,F,T,T,,01/09/13,,F
2__BSPOW000,"2__BSPOW000","SP Energy Retail Ltd",SPSUP01,G,"EMD-SPC01",_B,"East Midlands","DEFAULT__B",,C,0,0,-354.8,.5781,-205.11,0,F,T,T,,01/09/13,,F
2__BSPRK000,"2__BSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.4753,0,0,F,T,F,,01/09/13,,F
2__BSTAT000,"STAT B East Midlands","Statkraft Markets Gmbh",STATKRA1,G,"",_B,"East Midlands","DEFAULT__B",,C,0,102,0,.5051,0,51.52,F,T,F,,01/09/13,,F
2__BSWAE000,"SWA SBMU1 - East Mid GSPG","SSE Energy Supply Limited",SSE,G,"EMD-SWA01",_B,"East Midlands","DEFAULT__B",,C,0,0,-10,.5931,-5.931,0,F,T,T,,01/09/13,,F
2__BSWEB000,"SWEB Default BMUid EMEB","EDF Energy Customers PLC",LENCO,G,"EMD-SWT01",_B,"East Midlands","DEFAULT__B",,C,0,0,-6,.5312,-3.187,0,F,T,T,,01/09/13,,F
2__BSYMB000,"2__BSYMB000","Symbio Energy LLP",SYMBIO18,G,"EMD-SYM01",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,T,,01/09/13,,F
2__BTEAM000,"2__BTEAM000","Team",TEAM01,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.5051,0,0,F,T,F,,01/09/13,,F
2__BTGPL000,"2__BTGPL000","Total Gas & Power Ltd",TFEGP,G,"EMD-TFE01",_B,"East Midlands","DEFAULT__B",,C,0,0,-88,.6618,-58.238,0,F,T,T,,01/09/13,,F
2__BTREX000,"2__BTREX000","POWER4ALL Limited",POWER4,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,-21.6,.7454,-16.101,0,F,T,F,,01/09/13,,F
2__BVOLT000,"2__BVOLT000","Co-operative Energy Limited",VOLA,G,"",_B,"East Midlands","DEFAULT__B",,C,0,0,0,.4524,0,0,F,T,F,,01/09/13,,F
2__BYELG000,"_B  Default BM East Midlands","NPower Yorkshire Supply Ltd",YE,G,"EMD-YEP01",_B,"East Midlands","DEFAULT__B",,C,0,0,-5.868,.5564,-3.265,0,F,T,T,,01/09/13,,F
2__CALTI000,"2__CALTI000","Altitude Energy Supply Limited",ALTITUDE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CANGE000,"2__CANGE000","Angel Energy Limited",ANGEL,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CAXIS000,"2__CAXIS000","Axis Telecom Ltd",AXISTELE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CAXPO000,"2__CAXPO000","AXPO UK LIMITED",EGLUK,G,"LON-AXPO1",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,18/09/13,,F
2__CBARB000,"2__CBARB000","Barbican Power Limited",BARBICAN,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,18/09/13,,F
2__CBAYS000,"2__CBAYS000","Bayswater Energy Limited",BAYSWATE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CBGAS000,"2__CBGAS000","British Gas Trading Ltd",BRITGAS,G,"LON-BGS01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-380,.4908,-186.504,0,F,T,T,,01/09/13,,F
2__CBIZZ000,"2__CBIZZ000","British Gas Trading Ltd",BRITGAS,G,"LON-BIZ01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CBNRG000,"2__CBNRG000","Electricity Plus Supply Ltd",BAENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-21.9512,.5286,-11.603,0,F,T,F,,01/09/13,,F
2__CCALL000,"2__CCALL000","Callisto Energy Supply Limited",CALLISTO,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CCIRC000,"2__CCIRC000","Flow Energy Ltd",CIRCUIT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,3.12,-.1,.5517,-.055,1.721,F,T,F,,01/09/13,,F
2__CCNDL000,"2__CCNDL000","NEAS Energy Limited",CNDA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CCNRG000,"2__CCNRG000","Opus Energy (Corporate) Ltd",CHENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-49.1,.5403,-26.529,0,F,T,F,,01/09/13,,F
2__CCOOP000,"2__CCOOP000","I Supply Energy Limited",COOP,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-.0146,.5517,-.008,0,F,T,F,,01/09/13,,F
2__CCOUL000,"2__CCOUL000","Coulomb Energy Supply Limited",COULOMB,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CCROW000,"2__CCROW000","Reuben Power Supply Limited",CROWELEC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CDNRG000,"2__CDNRG000","Donnington Energy Limited",DOENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CDUAL000,"2__CDUAL000","Dual Energy Direct Limited",DUALENER,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-3.32,.56,-1.859,0,F,T,F,,01/09/13,,F
2__CEBES000,"2__CEBES000","BES Commercial Electricity Ltd",EBEA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-6.608,.4606,-3.044,0,F,T,F,,01/09/13,,F
2__CECOA000,"2__CECOA000","British Gas Trading Ltd",BRITGAS,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CECON000,"2__CECON000","Economy Power",ECON1,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CECOT000,"2__CECOT000","The Renewable Energy Co Ltd",RENC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-12.5978,.6395,-8.056,0,F,T,F,,01/09/13,,F
2__CEDIR000,"2__CEDIR000","British Gas Trading Ltd",BRITGAS,G,"LON-EDR01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,T,,01/09/13,,F
2__CEELC000,"2__CEELC000","E.ON Energy Ltd",PGENERGY,G,"LON-EAS01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.1,0,0,F,T,T,,01/09/13,,F
2__CEENG000,"2__CEENG000","E.ON Energy Ltd",PGENERGY,G,"LON-EST01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-10,.5126,-5.126,0,F,T,T,,01/09/13,,F
2__CEETL000,"EETL in London","Economy Energy Trading Limited",PAL,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-.018,.5517,-.01,0,F,T,F,,01/09/13,,F
2__CEMEB000,"2__CEMEB000","E.ON Energy Ltd",PGENERGY,G,"LON-PGE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-210,.6267,-131.607,0,F,T,T,,01/09/13,,F
2__CENDC000,"2__CENDC000","Energy Data Company Limited",ENDC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,4.7,-3.8,-.5412,2.057,-2.544,F,T,F,,01/09/13,,F
2__CENEC000,"2__CENEC000","Eneco Energy Trade",ENECOUK,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CENRD000,"2__CENRD000","British Gas Trading Ltd",BRITGAS,G,"LON-ENR01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-464,.5746,-266.614,0,F,T,T,,01/09/13,,F
2__CENRG000,"2__CENRG000","Opus Energy Renewables Limited",EVENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,4,0,.5517,0,2.207,F,T,F,,01/09/13,,F
2__CENRG001,"ENRG Additional C1","Opus Energy Renewables Limited",EVENERGY,S,"",_C,"LE Distribution","DEFAULT__C",,C,0,4,0,.5517,0,2.207,F,T,F,,01/09/13,F,F
2__CEPHH000,"2__CEPHH000","Economy Power",ECON1,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CEURO000,"2__CEURO000","Europa Energy Supply Limited",EUROPA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CFNRG000,"2__CFNRG000","Farmoor Energy Limited",FRENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CFOUR000,"2__CFOUR000","IPM Energy Retail Ltd",FOUR,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CFRST000,"2__CFRST000","First Utility Limited",FRST01,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-18.02,.4574,-8.242,0,F,T,F,,06/09/13,,F
2__CFSEN000,"2__CFSEN000","F & S Energy Ltd",FSE0001,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CGANY000,"2__CGANY000","Ganymede Energy Supply Limited",GANYMEDE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CGETW000,"2__CGETW000","Utilita Energy Limited",UTILITA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.3411,0,0,F,T,F,,01/09/13,,F
2__CGMTR000,"2__CGMTR000","Gazprom M & T Retail Ltd",GMTR,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-39.582,.6336,-25.079,0,F,T,F,,01/09/13,,F
2__CGNRG000,"2__CGNRG000","Garsington Energy Ltd",GRENERGY,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-3.4,.6617,-2.25,0,F,T,F,,01/09/13,,F
2__CHAVE000,"2__CHAVE000","Haven Power Ltd",HAVEN,G,"LON-HVN01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-6,.5466,-3.28,0,F,T,T,,27/09/13,,F
2__CHOLB000,"2__CHOLB000","Holborn Energy Limited",HOLBORN,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CHPOW000,"2__CHPOW000","Haven Power Ltd",HAVEN,G,"LON-HPW01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-147.8,.6998,-103.43,0,F,T,T,,26/09/13,,F
2__CHUDS000,"2__CHUDS000","Hudson Energy Supply UK Ltd",AMPERE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-6,.4436,-2.662,0,F,T,F,,01/09/13,,F
2__CHYDE000,"SSE SBMU1 - London GSPG","SSE Energy Supply Limited",SSE,G,"LON-SSE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-60,.6358,-38.148,0,F,T,T,,01/09/13,,F
2__CIMPO000,"2__CIMPO000","SSE Energy Supply Limited",SSE,G,"LON-ATL01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-2,.5517,-1.103,0,F,T,F,,01/09/13,,F
2__CIMPX000,"2__CIMPX000","INEOS Chlor Energy LTD",IMPX,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CINDE000,"INDE LONDON","Npower Direct Limited",NITTWO01,G,"LON-INE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-56.4418,.5137,-28.994,0,F,T,T,,01/09/13,,F
2__CJERE000,"2__CJERE000","Hudson Energy Supply UK Ltd",AMPERE,G,"CJERE000",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CJETS000,"2__CJETS000","Jetstream Energy Supply Ltd",JETSTREA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CKENS000,"2__CKENS000","Kensington Power Limited",KENSINGT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CLIGH000,"2__CLIGH000","Lightning Energy Supply Ltd",LIGHTNIN,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CLOND000,"LE Default BMUid LOND","EDF Energy Customers PLC",LENCO,G,"LON-LON01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-1550,.6931,-1074.305,0,F,T,T,,01/09/13,,F
2__CLUME000,"2__CLUME000","GNERGY Limited",LUMA,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CMAEL000,"2__CMAEL000","MA Energy Limited",MA200308,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-8.5,.5706,-4.85,0,F,T,F,,01/09/13,,F
2__CMAGN000,"2__CMAGN000","DONG Energy Power Sales UK Ltd",MAGNETIC,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CMANW000,"2__CMANW000","SP Energy Retail Ltd",SPSUP01,G,"LON-MNW01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-1,.6375,-.638,0,F,T,F,,01/09/13,,F
2__CMARB000,"2__CMARB000","Marble Power Limited",MARBLE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,18/09/13,,F
2__CMIDE000,"NPEC London Area MIDE","Npower Limited",NPOWER01,G,"LON-MID01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-46.0146,.4956,-22.805,0,F,T,T,,01/09/13,,F
2__CMSCG000,"2__CMSCG000","Morgan Stanley",MSCGI,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CNATP000,"NPEC London Area NATP","Npower Limited",NPOWER01,G,"LON-NPE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-493.9033,.7592,-374.971,0,F,T,T,,01/09/13,,F
2__CNEEB000,"2__CNEEB000","NPower Northern Supply Ltd",NEEB,G,"LON-NEE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-123.3989,.4938,-60.934,0,F,T,T,,01/09/13,,F
2__CNELC000,"BE Stage 2 Default for GSP _C","British Energy Direct Ltd",BEDL001,G,"LON-BET01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-170,.4958,-84.286,0,F,T,T,,01/09/13,,F
2__CNORW000,"2__CNORW000","E.ON Energy Ltd",PGENERGY,G,"LON-NWP01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-4,.6017,-2.407,0,F,T,T,,01/09/13,,F
2__CNUCE000,"2__CNUCE000","NDA",MAGNOX,G,"LON-MEC01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__COBER000,"2__COBER000","Oberon Energy Supply Limited",OBERON,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__COGAS000,"2__COGAS000","British Gas Trading Ltd",BRITGAS,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-.73,.5517,-.403,0,F,T,F,,01/09/13,,F
2__COVOE000,"2__COVOE000","OVO Electricity Ltd",OVOE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-11,.3962,-4.358,0,F,T,F,,01/09/13,,F
2__COXPO000,"2__COXPO000","Opus Energy Limited",OXFPOWER,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-32.18,.5105,-16.428,0,F,T,F,,01/09/13,,F
2__CPADD000,"2__CPADD000","Paddington Power Limited",PADDINGT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,18/09/13,,F
2__CPGEN000,"2__CPGEN000","E.ON UK plc",POWERGEN,G,"LON-PGU01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-418,.7164,-299.455,0,F,T,T,,01/09/13,,F
2__CPURE000,"2__CPURE000","Good Energy Limited",PURE,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,-6.1,.577,-3.52,0,F,T,F,,01/09/13,,F
2__CREGE000,"2__CREGE000","Regent Power Limited",REGENT,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,18/09/13,,F
2__CRENC000,"2__CRENC000","The Renewable Energy Co Ltd",RENC,G,"LON-RNW01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CRWED000,"2__CRWED000","GDF SUEZ Marketing Ltd",RWETDL,G,"LON-GDF01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-74,.6434,-47.612,0,F,T,T,,01/09/13,,F
2__CSEEB000,"2__CSEEB000","SEEBOARD Energy Limited",SEEBOARD,G,"LON-SEE01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-8,.6489,-5.191,0,F,T,T,,01/09/13,,F
2__CSIRO000,"2__CSIRO000","Sirocco Energy Supply Limited",SIROCCO,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CSMAL000,"2__CSMAL000","Smartestenergy Limited",SMARTEST,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CSMAR000,"2__CSMAR000","Smartestenergy Limited",SMARTEST,G,"LON-SEL01",_C,"LE Distribution","DEFAULT__C",,C,0,4,-144,.9197,-132.437,3.679,F,T,T,,01/09/13,,F
2__CSOUT000,"SE SBMU1 - London GSPG","SSE Energy Supply Limited",SSE,G,"LON-STH01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-580,.5794,-336.052,0,F,T,T,,01/09/13,,F
2__CSPOW000,"2__CSPOW000","SP Energy Retail Ltd",SPSUP01,G,"LON-SPC01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-148.6,.6379,-94.792,0,F,T,T,,01/09/13,,F
2__CSPRK000,"2__CSPRK000","Spark Energy Supply Limited",SPARKNRG,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.4602,0,0,F,T,F,,26/09/13,,F
2__CSTAT000,"STAT C London","Statkraft Markets Gmbh",STATKRA1,G,"",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,F,,01/09/13,,F
2__CSWAE000,"SWA SBMU1 - London GSPG","SSE Energy Supply Limited",SSE,G,"LON-SWA01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-4,.5878,-2.351,0,F,T,T,,01/09/13,,F
2__CSWEB000,"SWEB Default BMUid LOND","EDF Energy Customers PLC",LENCO,G,"LON-SWT01",_C,"LE Distribution","DEFAULT__C",,C,0,0,-2,.5033,-1.007,0,F,T,T,,01/09/13,,F
2__CSYMB000,"2__CSYMB000","Symbio Energy LLP",SYMBIO18,G,"LON-SYM01",_C,"LE Distribution","DEFAULT__C",,C,0,0,0,.5517,0,0,F,T,T,,01/09/13,,F
